transaction_id,client_id,date_transaction,annee,mois,trimestre,jour_semaine,categorie,produit,type_operation,statut,agence,montant,devise,taux_change_eur,montant_eur,montant_eur_verifie,score_credit_client,categorie_risque,segment_client,solde_avant,is_anomaly
TXN001013,CLI0056,2022-07-29 04:51:00,2022,7,3,Friday,Paiement CB,Compte Epargne,Credit,Complete,Toulouse-Capitole,270.71,EUR,1.0,270.71,270.71,384.0,High,Risque,38621.74,False
TXN001071,CLI0119,2023-11-10 05:15:00,2023,11,4,Friday,Prelevement,Compte Courant,Credit,Complete,Bordeaux-Meriadeck,1413.53,GBP,0.86,1643.64,1643.64,793.0,Low,Premium,34132.98,False
TXN001737,CLI0030,2024-09-07 10:19:00,2024,9,3,Saturday,Interets,Credit Consommation,Debit,Complete,Inconnue,-2702.75,USD,1.08,-2502.55,-2502.55,391.0,High,Risque,35516.79,False
TXN000128,CLI0146,2023-11-18 09:29:00,2023,11,4,Saturday,Prelevement,Credit Auto,Debit,En attente,Toulouse-Capitole,-2967.84,CHF,0.97,-3059.63,-3059.63,583.0,Medium,Standard,6796.58,False
TXN000979,CLI0031,2024-06-17 07:56:00,2024,6,2,Monday,Paiement CB,Assurance Vie,Credit,Rejete,Bordeaux-Meriadeck,101.27,EUR,1.0,101.27,101.27,559.0,High,Standard,37698.09,False
TXN001424,CLI0083,2024-04-12 01:46:00,2024,4,2,Friday,Retrait DAB,Credit Auto,Debit,Complete,Lyon-Part-Dieu,-56.88,EUR,1.0,-56.88,-56.88,643.0,Medium,Standard,16439.31,False
TXN001552,CLI0067,2022-06-21 07:23:00,2022,6,2,Tuesday,Prelevement,Credit Auto,Credit,En attente,Paris-Centre,2068.82,GBP,0.86,2405.6,2405.6,337.0,High,Risque,44882.6,False
TXN001192,CLI0117,2022-11-10 14:34:00,2022,11,4,Thursday,Interets,Assurance Vie,Debit,Complete,Lille-Grand-Place,-2644.36,CHF,0.97,-2726.14,-2726.14,643.0,Medium,Standard,8800.22,False
TXN001393,CLI0092,2022-12-03 00:47:00,2022,12,4,Saturday,Interets,Compte Courant,Credit,Complete,Nantes-Commerce,337.66,EUR,1.0,337.66,337.66,717.0,Low,Standard,9707.98,False
TXN001588,CLI0043,2023-05-30 07:47:00,2023,5,2,Tuesday,Virement,Credit Consommation,Debit,Complete,Inconnue,-2291.18,EUR,1.0,-2291.18,-2291.18,735.0,Low,Premium,34852.07,False
TXN001325,CLI0051,2023-07-19 12:14:00,2023,7,3,Wednesday,Prelevement,Credit Immobilier,Debit,Complete,Marseille-Vieux-Port,-173.58,EUR,1.0,-173.58,-173.58,834.0,Low,Standard,28507.81,False
TXN000044,CLI0126,2023-07-27 01:44:00,2023,7,3,Thursday,Remboursement credit,Credit Consommation,Debit,Complete,Bordeaux-Meriadeck,-1143.06,CHF,0.97,-1178.41,-1178.41,514.0,High,Risque,5057.8,False
TXN000457,CLI0051,2024-08-11 18:08:00,2024,8,3,Sunday,Prelevement,Credit Auto,Credit,Complete,Marseille-Vieux-Port,324.1,MAD,10.85,29.87,29.87,834.0,Low,Premium,15588.55,False
TXN001397,CLI0055,2022-08-11 13:14:00,2022,8,3,Thursday,Prelevement,PEA,Debit,En attente,Bordeaux-Meriadeck,-2114.08,EUR,1.0,-2114.08,-2114.08,703.0,Low,Standard,7954.12,False
TXN000788,CLI0139,2024-09-16 09:16:00,2024,9,3,Monday,Prelevement,Compte Epargne,Credit,Complete,Marseille-Vieux-Port,678.54,EUR,1.0,678.54,678.54,674.0,Medium,Standard,15310.51,False
TXN001067,CLI0108,2022-03-01 19:14:00,2022,3,1,Tuesday,Remboursement credit,Livret A,Credit,Complete,Paris-Centre,458.79,EUR,1.0,458.79,458.79,375.0,High,Risque,36634.18,False
TXN001406,CLI0007,2023-10-03 12:43:00,2023,10,4,Tuesday,Depot especes,Assurance Vie,Credit,Complete,Nantes-Commerce,389.71,MAD,10.85,35.92,35.92,635.0,Medium,Standard,13114.12,False
TXN000202,CLI0043,2023-03-13 20:47:00,2023,3,1,Monday,Interets,Credit Auto,Debit,Complete,Bordeaux-Meriadeck,-496.55,EUR,1.0,-496.55,-496.55,735.0,Low,Premium,4425.73,False
TXN001581,CLI0095,2024-02-20 04:54:00,2024,2,1,Tuesday,Paiement CB,PEA,Credit,Complete,Nantes-Commerce,324.1,USD,1.08,300.09,300.09,668.0,Medium,Standard,2804.2,False
TXN001294,CLI0065,2024-03-16 00:04:00,2024,3,1,Saturday,Prelevement,Credit Auto,Credit,Complete,Inconnue,607.34,MAD,10.85,55.98,55.98,660.0,Medium,Standard,49543.6,False
TXN001804,CLI0068,2024-05-01 07:00:00,2024,5,2,Wednesday,Prelevement,PEA,Credit,En attente,Lyon-Part-Dieu,490.66,EUR,1.0,490.66,490.66,605.0,Medium,Standard,2457.44,False
TXN001014,CLI0071,2022-01-06 07:13:00,2022,1,1,Thursday,Interets,Credit Immobilier,Credit,Complete,Paris-Centre,319.45,EUR,1.0,319.45,319.45,797.0,Low,Premium,23825.65,False
TXN001975,CLI0034,2024-10-24 17:15:00,2024,10,4,Thursday,Depot especes,PEA,Debit,Complete,Bordeaux-Meriadeck,-2139.18,MAD,10.85,-197.16,-197.16,457.0,High,Risque,27031.06,False
TXN001147,CLI0068,2023-10-22 23:25:00,2023,10,4,Sunday,Depot especes,Credit Immobilier,Credit,Complete,Lyon-Part-Dieu,2272.29,EUR,1.0,2272.29,2272.29,645.0,Medium,Standard,42846.65,False
TXN001718,CLI0055,2024-10-14 11:51:00,2024,10,4,Monday,Virement international,Compte Courant,Debit,Complete,Bordeaux-Meriadeck,-1641.93,EUR,1.0,-1641.93,-1641.93,703.0,Low,Standard,1006.19,False
TXN000708,CLI0024,2024-07-23 11:44:00,2024,7,3,Tuesday,Paiement CB,Compte Epargne,Credit,Complete,Inconnue,424.47,EUR,1.0,424.47,424.47,592.0,Medium,Standard,40518.24,False
TXN001235,CLI0050,2024-02-10 13:44:00,2024,2,1,Saturday,Paiement CB,Assurance Vie,Debit,Complete,Lyon-Part-Dieu,-412.92,EUR,1.0,-412.92,-412.92,666.0,Medium,Standard,14875.56,False
TXN001035,CLI0042,2022-02-14 14:51:00,2022,2,1,Monday,Interets,Compte Epargne,Credit,Complete,Bordeaux-Meriadeck,1869.01,EUR,1.0,1869.01,1869.01,638.0,Medium,Standard,23731.25,False
TXN001351,CLI0149,2022-01-09 16:14:00,2022,1,1,Sunday,Paiement CB,Credit Auto,Credit,Complete,Nice-Massena,39.46,EUR,1.0,39.46,39.46,575.0,High,Risque,212.3,False
TXN000366,CLI0133,2023-09-07 08:35:00,2023,9,3,Thursday,Virement international,Livret A,Debit,Complete,Lille-Grand-Place,-6896.32,USD,1.08,-6385.48,-6385.48,677.0,Medium,Standard,3095.82,True
TXN000709,CLI0045,2024-06-03 14:24:00,2024,6,2,Monday,Remboursement credit,Livret A,Debit,Complete,Bordeaux-Meriadeck,-2736.96,EUR,1.0,-2736.96,-2736.96,704.0,Low,Standard,47289.8,False
TXN001952,CLI0021,2024-07-01 01:56:00,2024,7,3,Monday,Remboursement credit,Compte Courant,Debit,Complete,Inconnue,-1060.18,CHF,0.97,-1092.97,-1092.97,697.0,Medium,Standard,9994.4,False
TXN001638,CLI0013,2024-07-01 14:59:00,2024,7,3,Monday,Virement international,PEA,Debit,Complete,Toulouse-Capitole,-2358.26,EUR,1.0,-2358.26,-2358.26,351.0,High,Risque,16844.62,False
TXN001040,CLI0053,2023-05-17 04:43:00,2023,5,2,Wednesday,Remboursement credit,Compte Courant,Credit,Complete,Paris-Centre,1688.28,EUR,1.0,1688.28,1688.28,605.0,Medium,Standard,17301.12,False
TXN000908,CLI0125,2022-01-28 11:19:00,2022,1,1,Friday,Paiement CB,Credit Auto,Credit,Complete,Lille-Grand-Place,360.88,EUR,1.0,360.88,360.88,810.0,Low,Premium,34320.63,False
TXN000850,CLI0024,2024-12-31 14:06:00,2024,12,4,Tuesday,Virement international,Compte Epargne,Credit,Complete,Lyon-Part-Dieu,869.42,EUR,1.0,869.42,869.42,592.0,Medium,Standard,10053.6,False
TXN001653,CLI0074,2024-02-07 07:01:00,2024,2,1,Wednesday,Paiement CB,Compte Epargne,Debit,Complete,Nantes-Commerce,-21.33,EUR,1.0,-21.33,-21.33,633.0,Medium,Standard,42340.91,False
TXN000575,CLI0050,2023-09-28 14:31:00,2023,9,3,Thursday,Virement,Compte Courant,Debit,Complete,Lyon-Part-Dieu,-1701.48,EUR,1.0,-1701.48,-1701.48,666.0,Medium,Standard,13708.33,False
TXN001259,CLI0121,2024-01-31 23:35:00,2024,1,1,Wednesday,Depot especes,PEA,Debit,Complete,Marseille-Vieux-Port,-1645.26,EUR,1.0,-1645.26,-1645.26,818.0,Low,Premium,29052.57,False
TXN000946,CLI0051,2022-02-07 17:30:00,2022,2,1,Monday,Remboursement credit,Credit Immobilier,Credit,Complete,Marseille-Vieux-Port,203.81,USD,1.08,188.71,188.71,834.0,Low,Premium,21399.0,False
TXN001750,CLI0006,2024-04-16 14:28:00,2024,4,2,Tuesday,Retrait DAB,Compte Epargne,Credit,Complete,Toulouse-Capitole,52.51,EUR,1.0,52.51,52.51,620.0,Medium,Standard,18323.49,False
TXN000483,CLI0062,2023-01-04 10:35:00,2023,1,1,Wednesday,Retrait DAB,Livret A,Debit,Complete,Toulouse-Capitole,-25.08,EUR,1.0,-25.08,-25.08,640.0,Medium,Standard,4975.17,False
TXN000547,CLI0054,2024-05-20 22:48:00,2024,5,2,Monday,Depot especes,Credit Auto,Debit,Complete,Bordeaux-Meriadeck,-2362.89,MAD,10.85,-217.78,-217.78,347.0,High,Risque,2221.6,False
TXN001815,CLI0018,2022-10-21 20:29:00,2022,10,4,Friday,Interets,Assurance Vie,Debit,Complete,Bordeaux-Meriadeck,-1509.23,EUR,1.0,-1509.23,-1509.23,328.0,High,Risque,27324.33,False
TXN001321,CLI0132,2024-09-08 02:22:00,2024,9,3,Sunday,Interets,Credit Immobilier,Debit,Complete,Bordeaux-Meriadeck,-1027.78,EUR,1.0,-1027.78,-1027.78,663.0,Medium,Standard,5155.01,False
TXN000235,CLI0135,2023-02-17 04:21:00,2023,2,1,Friday,Interets,PEA,Credit,Complete,Nantes-Commerce,2164.97,EUR,1.0,2164.97,2164.97,593.0,Medium,Standard,7470.83,False
TXN001270,CLI0138,2023-12-20 21:31:00,2023,12,4,Wednesday,Prelevement,Credit Auto,Debit,Complete,Bordeaux-Meriadeck,-2984.18,EUR,1.0,-2984.18,-2984.18,749.0,Low,Premium,4432.75,False
TXN000132,CLI0067,2022-05-08 21:07:00,2022,5,2,Sunday,Virement international,Assurance Vie,Debit,Complete,Paris-Centre,-3830.08,USD,1.08,-3546.37,-3546.37,337.0,High,Risque,31971.7,False
TXN001111,CLI0091,2024-06-19 03:53:00,2024,6,2,Wednesday,Virement,Credit Consommation,Debit,Complete,Nantes-Commerce,-2846.64,EUR,1.0,-2846.64,-2846.64,442.0,High,Risque,22395.94,False
TXN000225,CLI0116,2022-07-28 04:07:00,2022,7,3,Thursday,Retrait DAB,Credit Consommation,Credit,Complete,Nice-Massena,25.74,EUR,1.0,25.74,25.74,620.0,Medium,Standard,41201.3,False
TXN000063,CLI0091,2022-03-28 13:01:00,2022,3,1,Monday,Prelevement,PEA,Debit,Complete,Nantes-Commerce,-1406.28,EUR,1.0,-1406.28,-1406.28,442.0,High,Risque,28712.64,False
TXN000102,CLI0019,2024-11-25 11:08:00,2024,11,4,Monday,Interets,Credit Immobilier,Credit,Complete,Lille-Grand-Place,2639.98,EUR,1.0,2639.98,2639.98,505.0,High,Risque,6538.74,False
TXN001813,CLI0084,2023-04-20 17:14:00,2023,4,2,Thursday,Depot especes,Livret A,Debit,Rejete,Marseille-Vieux-Port,-971.99,EUR,1.0,-971.99,-971.99,684.0,Medium,Standard,14444.75,False
TXN000363,CLI0093,2023-06-23 07:17:03,2023,6,2,Friday,Paiement CB,PEA,Credit,Complete,Marseille-Vieux-Port,246.25,EUR,1.0,246.25,246.25,786.0,Low,Premium,21254.75,False
TXN001504,CLI0047,2023-10-20 08:47:00,2023,10,4,Friday,Virement international,Assurance Vie,Credit,Complete,Lyon-Part-Dieu,7791.71,EUR,1.0,7791.71,7791.71,397.0,High,Risque,19007.59,True
TXN000301,CLI0064,2023-12-04 09:28:00,2023,12,4,Monday,Paiement CB,Assurance Vie,Debit,Complete,Lille-Grand-Place,-406.3,EUR,1.0,-406.3,-406.3,800.0,Low,Premium,27435.52,False
TXN000484,CLI0027,2023-08-04 08:12:03,2023,8,3,Friday,Interets,Compte Courant,Credit,En attente,Lyon-Part-Dieu,150.42,EUR,1.0,150.42,150.42,305.0,High,Risque,32864.62,False
TXN000261,CLI0142,2023-06-14 23:53:00,2023,6,2,Wednesday,Virement international,Compte Epargne,Debit,Complete,Toulouse-Capitole,-5573.03,EUR,1.0,-5573.03,-5573.03,676.0,Medium,Standard,42705.68,True
TXN001954,CLI0145,2024-06-06 07:58:00,2024,6,2,Thursday,Paiement CB,Compte Courant,Debit,Complete,Inconnue,-286.5,USD,1.08,-265.28,-265.28,674.0,Medium,Standard,37835.98,False
TXN000899,CLI0136,2022-08-31 17:05:00,2022,8,3,Wednesday,Interets,Compte Epargne,Debit,Complete,Inconnue,-1095.56,EUR,1.0,-1095.56,-1095.56,590.0,Medium,Standard,25445.55,False
TXN001892,CLI0101,2023-12-11 16:56:00,2023,12,4,Monday,Depot especes,PEA,Debit,En attente,Marseille-Vieux-Port,-256.58,EUR,1.0,-256.58,-256.58,655.0,Medium,Standard,23431.69,False
TXN001140,CLI0127,2022-08-04 08:53:00,2022,8,3,Thursday,Remboursement credit,Assurance Vie,Debit,Complete,Nice-Massena,-2185.95,EUR,1.0,-2185.95,-2185.95,691.0,Medium,Standard,16508.6,False
TXN000288,CLI0041,2024-09-15 18:43:00,2024,9,3,Sunday,Prelevement,PEA,Credit,Complete,Bordeaux-Meriadeck,1342.58,EUR,1.0,1342.58,1342.58,643.0,Medium,Standard,43142.53,False
TXN000739,CLI0054,2022-01-14 05:52:00,2022,1,1,Friday,Remboursement credit,Compte Epargne,Debit,Complete,Bordeaux-Meriadeck,-1500.58,USD,1.08,-1389.43,-1389.43,347.0,High,Risque,32760.61,False
TXN001976,CLI0029,2022-01-16 09:49:00,2022,1,1,Sunday,Depot especes,Compte Epargne,Debit,Complete,Paris-Centre,-1651.06,USD,1.08,-1528.76,-1528.76,696.0,Medium,Standard,19171.97,False
TXN001915,CLI0128,2024-08-13 20:35:00,2024,8,3,Tuesday,Prelevement,Livret A,Credit,En attente,Marseille-Vieux-Port,1274.08,EUR,1.0,1274.08,1274.08,683.0,Medium,Standard,37907.75,False
TXN001679,CLI0111,2023-09-20 19:49:00,2023,9,3,Wednesday,Remboursement credit,Compte Epargne,Debit,Complete,Paris-Centre,-606.27,MAD,10.85,-55.88,-55.88,645.0,Medium,Standard,15184.81,False
TXN000922,CLI0086,2024-09-13 22:21:00,2024,9,3,Friday,Prelevement,Compte Courant,Debit,Complete,Toulouse-Capitole,-2599.73,GBP,0.86,-3022.94,-3022.94,805.0,Low,Premium,25861.58,False
TXN000833,CLI0036,2023-11-22 14:50:00,2023,11,4,Wednesday,Paiement CB,Livret A,Debit,Complete,Marseille-Vieux-Port,-329.53,EUR,1.0,-329.53,-329.53,572.0,High,Risque,44069.74,False
TXN001625,CLI0118,2022-10-06 08:54:00,2022,10,4,Thursday,Depot especes,Credit Immobilier,Credit,En attente,Lille-Grand-Place,2600.32,EUR,1.0,2600.32,2600.32,645.0,Medium,Standard,30590.22,False
TXN001647,CLI0094,2022-05-15 01:00:00,2022,5,2,Sunday,Virement,Credit Consommation,Debit,Rejete,Paris-Centre,-2948.57,CHF,0.97,-3039.76,-3039.76,435.0,High,Risque,38665.78,False
TXN000412,CLI0022,2023-05-13 19:59:00,2023,5,2,Saturday,Prelevement,Assurance Vie,Credit,Complete,Toulouse-Capitole,485.65,USD,1.08,449.68,449.68,787.0,Low,Premium,34720.38,False
TXN000377,CLI0126,2024-05-31 09:38:00,2024,5,2,Friday,Interets,PEA,Debit,Complete,Bordeaux-Meriadeck,-732.09,EUR,1.0,-732.09,-732.09,514.0,High,Risque,44119.89,False
TXN000263,CLI0045,2023-09-18 22:45:00,2023,9,3,Monday,Virement,Compte Epargne,Debit,Complete,Bordeaux-Meriadeck,-1946.08,EUR,1.0,-1946.08,-1946.08,704.0,Low,Standard,23004.0,False
TXN001865,CLI0003,2023-10-04 00:03:00,2023,10,4,Wednesday,Virement international,PEA,Debit,Rejete,Lyon-Part-Dieu,-947.08,EUR,1.0,-947.08,-947.08,587.0,Medium,Standard,28197.98,False
TXN001926,CLI0100,2022-01-20 06:12:00,2022,1,1,Thursday,Prelevement,Assurance Vie,Credit,En attente,Lille-Grand-Place,1123.74,EUR,1.0,1123.74,1123.74,656.0,Medium,Standard,7911.38,False
TXN000670,CLI0058,2024-05-10 17:28:00,2024,5,2,Friday,Virement,PEA,Debit,Complete,Marseille-Vieux-Port,-982.91,EUR,1.0,-982.91,-982.91,704.0,Low,Standard,28633.8,False
TXN001203,CLI0121,2023-05-26 03:42:00,2023,5,2,Friday,Paiement CB,Livret A,Credit,Complete,Marseille-Vieux-Port,473.79,USD,1.08,438.69,438.69,818.0,Low,Premium,6866.38,False
TXN001047,CLI0130,2022-01-24 15:41:00,2022,1,1,Monday,Remboursement credit,Compte Courant,Debit,Complete,Lyon-Part-Dieu,-2881.77,USD,1.08,-2668.31,-2668.31,586.0,Medium,Standard,13006.59,False
TXN000367,CLI0066,2022-07-17 14:47:00,2022,7,3,Sunday,Interets,Assurance Vie,Debit,Complete,Nice-Massena,-1037.24,GBP,0.86,-1206.09,-1206.09,656.0,Medium,Standard,20646.87,False
TXN000013,CLI0075,2023-08-03 22:55:00,2023,8,3,Thursday,Virement,Assurance Vie,Credit,Complete,Nice-Massena,1389.39,EUR,1.0,1389.39,1389.39,647.0,Medium,Standard,31290.39,False
TXN000130,CLI0076,2024-04-10 13:32:00,2024,4,2,Wednesday,Retrait DAB,Livret A,Debit,Complete,Lyon-Part-Dieu,-177.4,EUR,1.0,-177.4,-177.4,326.0,High,Risque,7116.53,False
TXN000682,CLI0011,2022-01-08 20:14:00,2022,1,1,Saturday,Interets,Credit Consommation,Debit,Complete,Bordeaux-Meriadeck,-2095.0,EUR,1.0,-2095.0,-2095.0,672.0,Medium,Standard,36755.85,False
TXN000510,CLI0050,2023-02-19 10:08:00,2023,2,1,Sunday,Virement international,Assurance Vie,Credit,Complete,Lyon-Part-Dieu,450.34,MAD,10.85,41.51,41.51,666.0,Medium,Standard,42597.4,False
TXN001138,CLI0032,2023-12-01 08:02:00,2023,12,4,Friday,Interets,Livret A,Credit,Complete,Paris-Centre,1175.43,EUR,1.0,1175.43,1175.43,621.0,Medium,Standard,21352.94,False
TXN001195,CLI0100,2023-10-30 21:25:00,2023,10,4,Monday,Interets,Credit Consommation,Debit,Complete,Lille-Grand-Place,-442.69,EUR,1.0,-442.69,-442.69,656.0,Medium,Standard,9629.16,False
TXN001373,CLI0049,2022-05-02 13:13:00,2022,5,2,Monday,Interets,Assurance Vie,Debit,Complete,Lyon-Part-Dieu,-1859.11,EUR,1.0,-1859.11,-1859.11,593.0,Medium,Standard,20285.58,False
TXN001806,CLI0092,2023-06-19 18:12:00,2023,6,2,Monday,Remboursement credit,Assurance Vie,Credit,Complete,Nantes-Commerce,2485.13,EUR,1.0,2485.13,2485.13,717.0,Low,Standard,28517.16,False
TXN001640,CLI0084,2023-09-26 23:01:00,2023,9,3,Tuesday,Prelevement,Credit Consommation,Credit,Complete,Marseille-Vieux-Port,2014.94,EUR,1.0,2014.94,2014.94,684.0,Medium,Standard,4258.4,False
TXN000654,CLI0106,2022-09-05 01:12:00,2022,9,3,Monday,Virement international,Credit Consommation,Credit,Complete,Nantes-Commerce,2069.06,EUR,1.0,2069.06,2069.06,652.0,Medium,Standard,37644.26,False
TXN000598,CLI0033,2023-07-30 23:23:00,2023,7,3,Sunday,Interets,Assurance Vie,Debit,Complete,Lyon-Part-Dieu,-2782.4,GBP,0.86,-3235.35,-3235.35,584.0,Medium,Standard,38102.04,False
TXN000958,CLI0071,2023-08-29 10:36:00,2023,8,3,Tuesday,Prelevement,PEA,Credit,Complete,Paris-Centre,1214.07,MAD,10.85,111.9,111.9,797.0,Low,Premium,12600.61,False
TXN000373,CLI0022,2023-05-22 23:18:00,2023,5,2,Monday,Remboursement credit,Credit Immobilier,Debit,Complete,Toulouse-Capitole,-1357.32,EUR,1.0,-1357.32,-1357.32,645.0,Medium,Premium,33211.1,False
TXN000039,CLI0076,2024-08-17 02:09:00,2024,8,3,Saturday,Virement international,Compte Epargne,Debit,Rejete,Lyon-Part-Dieu,-6082.38,GBP,0.86,-7072.53,-7072.53,326.0,High,Risque,40248.92,True
TXN001740,CLI0053,2024-03-16 11:33:00,2024,3,1,Saturday,Interets,PEA,Debit,Complete,Paris-Centre,-2135.59,EUR,1.0,-2135.59,-2135.59,605.0,Medium,Standard,31437.42,False
TXN001420,CLI0095,2024-10-22 16:11:00,2024,10,4,Tuesday,Retrait DAB,Credit Immobilier,Debit,Complete,Nantes-Commerce,-418.6,EUR,1.0,-418.6,-418.6,668.0,Medium,Standard,41604.49,False
TXN000077,CLI0047,2022-03-31 13:23:00,2022,3,1,Thursday,Depot especes,Credit Auto,Debit,Complete,Inconnue,-2045.27,USD,1.08,-1893.77,-1893.77,397.0,High,Risque,37644.32,False
TXN001402,CLI0135,2023-11-12 17:08:00,2023,11,4,Sunday,Prelevement,Credit Auto,Debit,Complete,Nantes-Commerce,-2492.92,EUR,1.0,-2492.92,-2492.92,593.0,Medium,Standard,10344.49,False
TXN000994,CLI0098,2023-11-14 11:49:00,2023,11,4,Tuesday,Prelevement,Compte Courant,Debit,Complete,Bordeaux-Meriadeck,-2309.74,USD,1.08,-2138.65,-2138.65,580.0,Medium,Standard,18168.68,False
TXN001959,CLI0130,2022-01-06 13:47:00,2022,1,1,Thursday,Remboursement credit,Compte Epargne,Debit,Complete,Inconnue,-1510.73,EUR,1.0,-1510.73,-1510.73,586.0,Medium,Standard,1182.85,False
TXN000302,CLI0081,2023-08-19 21:22:00,2023,8,3,Saturday,Retrait DAB,Credit Immobilier,Debit,Complete,Toulouse-Capitole,-462.17,EUR,1.0,-462.17,-462.17,617.0,Medium,Standard,34746.17,False
TXN001276,CLI0088,2024-06-29 22:58:00,2024,6,2,Saturday,Interets,Credit Immobilier,Debit,Complete,Bordeaux-Meriadeck,-392.46,EUR,1.0,-392.46,-392.46,413.0,High,Risque,47338.95,False
TXN001895,CLI0084,2023-08-11 21:55:00,2023,8,3,Friday,Virement international,Compte Courant,Debit,Complete,Marseille-Vieux-Port,-7159.58,EUR,1.0,-7159.58,-7159.58,684.0,Medium,Standard,30120.59,True
TXN001214,CLI0118,2022-08-05 19:07:00,2022,8,3,Friday,Virement international,Livret A,Debit,Complete,Lille-Grand-Place,-638.1,USD,1.08,-590.83,-590.83,641.0,Medium,Standard,35940.89,False
TXN000215,CLI0082,2024-02-03 03:32:00,2024,2,1,Saturday,Paiement CB,Credit Consommation,Debit,Complete,Paris-Centre,-343.2,GBP,0.86,-399.07,-399.07,813.0,Low,Premium,49072.55,False
TXN001050,CLI0117,2023-07-31 01:07:00,2023,7,3,Monday,Remboursement credit,Compte Courant,Debit,En attente,Lille-Grand-Place,-2610.3,EUR,1.0,-2610.3,-2610.3,643.0,Medium,Standard,34350.74,False
TXN000339,CLI0121,2024-04-21 19:09:00,2024,4,2,Sunday,Interets,Credit Immobilier,Credit,Complete,Marseille-Vieux-Port,2394.12,EUR,1.0,2394.12,2394.12,818.0,Low,Premium,25589.16,False
TXN000259,CLI0146,2023-02-16 01:15:00,2023,2,1,Thursday,Virement,PEA,Debit,Complete,Toulouse-Capitole,-147.56,EUR,1.0,-147.56,-147.56,583.0,Medium,Standard,13771.48,False
TXN001231,CLI0064,2022-02-09 10:32:00,2022,2,1,Wednesday,Interets,Credit Immobilier,Debit,Complete,Lille-Grand-Place,-2648.15,EUR,1.0,-2648.15,-2648.15,800.0,Low,Premium,4157.25,False
TXN001254,CLI0053,2022-03-04 15:11:00,2022,3,1,Friday,Prelevement,Credit Consommation,Debit,Complete,Paris-Centre,-92.31,CHF,0.97,-95.16,-95.16,605.0,Medium,Standard,44333.36,False
TXN000567,CLI0069,2022-02-15 10:24:00,2022,2,1,Tuesday,Virement,Livret A,Debit,Complete,Marseille-Vieux-Port,-1732.54,USD,1.08,-1604.2,-1604.2,647.0,Medium,Standard,5092.83,False
TXN001493,CLI0143,2023-10-27 18:32:00,2023,10,4,Friday,Remboursement credit,Credit Auto,Credit,Complete,Lyon-Part-Dieu,1275.76,EUR,1.0,1275.76,1275.76,782.0,Low,Premium,43143.37,False
TXN001630,CLI0052,2022-05-26 13:37:00,2022,5,2,Thursday,Virement,Credit Auto,Debit,Complete,Bordeaux-Meriadeck,-976.03,EUR,1.0,-976.03,-976.03,838.0,Low,Premium,35062.99,False
TXN000681,CLI0122,2023-11-10 18:36:00,2023,11,4,Friday,Interets,Compte Epargne,Credit,Complete,Nantes-Commerce,2891.04,EUR,1.0,2891.04,2891.04,824.0,Low,Premium,5331.91,False
TXN000424,CLI0060,2024-01-06 02:44:00,2024,1,1,Saturday,Retrait DAB,Credit Auto,Debit,Complete,Marseille-Vieux-Port,-394.32,USD,1.08,-365.11,-365.11,842.0,Low,Premium,18760.57,False
TXN001435,CLI0088,2024-05-30 16:35:00,2024,5,2,Thursday,Virement international,Credit Auto,Credit,Complete,Bordeaux-Meriadeck,1630.55,EUR,1.0,1630.55,1630.55,413.0,High,Risque,24314.98,False
TXN000101,CLI0023,2024-09-07 16:26:00,2024,9,3,Saturday,Prelevement,Livret A,Credit,Complete,Marseille-Vieux-Port,0.0,EUR,1.0,2319.04,0.0,636.0,Medium,Standard,15919.68,False
TXN000309,CLI0031,2023-07-26 17:16:00,2023,7,3,Wednesday,Remboursement credit,Assurance Vie,Credit,Complete,Bordeaux-Meriadeck,433.7,EUR,1.0,433.7,433.7,559.0,High,Risque,23369.93,False
TXN000777,CLI0093,2022-10-27 07:17:00,2022,10,4,Thursday,Virement international,Credit Consommation,Debit,Complete,Marseille-Vieux-Port,-276.93,USD,1.08,-256.42,-256.42,786.0,Low,Standard,5339.64,False
TXN000629,CLI0094,2022-09-09 06:28:00,2022,9,3,Friday,Virement international,Compte Courant,Credit,Complete,Paris-Centre,7763.17,GBP,0.86,9026.94,9026.94,435.0,High,Risque,40476.35,True
TXN000655,CLI0099,2023-10-14 14:35:00,2023,10,4,Saturday,Prelevement,Compte Epargne,Debit,Complete,Nantes-Commerce,-1250.88,EUR,1.0,-1250.88,-1250.88,645.0,Medium,Standard,45695.38,False
TXN001522,CLI0023,2024-04-04 03:08:00,2024,4,2,Thursday,Prelevement,Compte Courant,Debit,Complete,Marseille-Vieux-Port,-2744.19,EUR,1.0,-2744.19,-2744.19,636.0,Medium,Standard,36177.67,False
TXN001791,CLI0095,2024-12-06 03:54:00,2024,12,4,Friday,Depot especes,Livret A,Debit,Complete,Nantes-Commerce,-1979.86,EUR,1.0,-1979.86,-1979.86,668.0,Medium,Standard,23407.74,False
TXN001551,CLI0132,2022-12-18 03:05:00,2022,12,4,Sunday,Interets,Compte Courant,Credit,Complete,Bordeaux-Meriadeck,1261.69,GBP,0.86,1467.08,1467.08,663.0,Medium,Standard,33055.96,False
